   Temperature           BIR            BW1               BW2             BUV             BVIS1             BVIS2
   596.000000       1141.05359       300.311279       836.129517       4.99626344E-19   7.65042543E-13   8.36945333E-07
   597.000000       1149.75720       303.371063       839.689758       5.53749340E-19   8.26780539E-13   8.81964866E-07
   598.000000       1158.51184       306.451935       843.255249       6.13526168E-19   8.93271622E-13   9.29246255E-07
   599.000000       1167.31763       309.553894       846.825867       6.79525306E-19   9.64863823E-13   9.78895059E-07
   600.000000       1176.17468       312.677032       850.401672       7.52370243E-19   1.04192946E-12   1.03102104E-06
   601.000000       1185.08350       315.821411       853.982605       8.32744436E-19   1.12486637E-12   1.08573897E-06
   602.000000       1194.04407       318.987091       857.568726       9.21396898E-19   1.21409978E-12   1.14316822E-06
   603.000000       1203.05664       322.174103       861.159912       1.01914824E-18   1.31008420E-12   1.20343338E-06
   604.000000       1212.12146       325.382538       864.756165       1.12689710E-18   1.41330535E-12   1.26666430E-06
   605.000000       1221.23865       328.612427       868.357544       1.24562750E-18   1.52428179E-12   1.33299625E-06
   606.000000       1230.40869       331.863831       871.963989       1.37641644E-18   1.64356744E-12   1.40257021E-06
   607.000000       1239.63159       335.136841       875.575500       1.52044234E-18   1.77175353E-12   1.47553294E-06
   608.000000       1248.90759       338.431488       879.192017       1.67899415E-18   1.90947150E-12   1.55203747E-06
   609.000000       1258.23694       341.747833       882.813599       1.85348138E-18   2.05739440E-12   1.63224297E-06
   610.000000       1267.61987       345.085938       886.440125       2.04544498E-18   2.21624151E-12   1.71631530E-06
   611.000000       1277.05664       348.445831       890.071716       2.25656856E-18   2.38677871E-12   1.80442714E-06
   612.000000       1286.54736       351.827606       893.708191       2.48869199E-18   2.56982391E-12   1.89675836E-06
   613.000000       1296.09229       355.231323       897.349670       2.74382427E-18   2.76624860E-12   1.99349597E-06
   614.000000       1305.69177       358.656982       900.996155       3.02415929E-18   2.97698173E-12   2.09483437E-06
   615.000000       1315.34595       362.104675       904.647522       3.33209134E-18   3.20301316E-12   2.20097672E-06
   616.000000       1325.05505       365.574493       908.303772       3.67023347E-18   3.44539826E-12   2.31213335E-06
   617.000000       1334.81921       369.066406       911.964966       4.04143573E-18   3.70526006E-12   2.42852366E-06
   618.000000       1344.63879       372.580536       915.630981       4.44880605E-18   3.98379637E-12   2.55037571E-06
   619.000000       1354.51404       376.116943       919.301941       4.89573380E-18   4.28228069E-12   2.67792643E-06
   620.000000       1364.44507       379.675629       922.977722       5.38591235E-18   4.60206959E-12   2.81142275E-06
   621.000000       1374.43213       383.256653       926.658325       5.92336551E-18   4.94460722E-12   2.95112090E-06
   622.000000       1384.47546       386.860107       930.343811       6.51247651E-18   5.31142968E-12   3.09728716E-06
   623.000000       1394.57544       390.486023       934.034058       7.15801984E-18   5.70417151E-12   3.25019869E-06
   624.000000       1404.73206       394.134460       937.729126       7.86519061E-18   6.12457177E-12   3.41014334E-06
   625.000000       1414.94580       397.805450       941.428955       8.63964590E-18   6.57447837E-12   3.57742010E-06
   626.000000       1425.21667       401.499054       945.133606       9.48753829E-18   7.05585720E-12   3.75234004E-06
   627.000000       1435.54492       405.215363       948.842957       1.04155613E-17   7.57079816E-12   3.93522532E-06
   628.000000       1445.93103       408.954346       952.557068       1.14309933E-17   8.12152082E-12   4.12641202E-06
   629.000000       1456.37488       412.716125       956.275879       1.25417464E-17   8.71038484E-12   4.32624756E-06
   630.000000       1466.87708       416.500732       959.999390       1.37564197E-17   9.33989691E-12   4.53509438E-06
   631.000000       1477.43750       420.308197       963.727661       1.50843565E-17   1.00127190E-11   4.75332672E-06
   632.000000       1488.05676       424.138611       967.460571       1.65357044E-17   1.07316777E-11   4.98133522E-06
   633.000000       1498.73474       427.991974       971.198120       1.81214841E-17   1.14997734E-11   5.21952416E-06
   634.000000       1509.47192       431.868378       974.940369       1.98536598E-17   1.23201926E-11   5.46831279E-06
   635.000000       1520.26843       435.767822       978.687195       2.17452151E-17   1.31963147E-11   5.72813769E-06
   636.000000       1531.12451       439.690399       982.438721       2.38102384E-17   1.41317270E-11   5.99945042E-06
   637.000000       1542.04041       443.636169       986.194824       2.60640111E-17   1.51302356E-11   6.28271937E-06
   638.000000       1553.01636       447.605133       989.955505       2.85231066E-17   1.61958745E-11   6.57843157E-06
   639.000000       1564.05273       451.597351       993.720764       3.12054912E-17   1.73329233E-11   6.88709179E-06
   640.000000       1575.14966       455.612885       997.490601       3.41306401E-17   1.85459183E-11   7.20922208E-06
   641.000000       1586.30725       459.651794       1001.26501       3.73196529E-17   1.98396716E-11   7.54536632E-06
   642.000000       1597.52600       463.714081       1005.04395       4.07953898E-17   2.12192746E-11   7.89608566E-06
   643.000000       1608.80603       467.799835       1008.82745       4.45826064E-17   2.26901310E-11   8.26196447E-06
   644.000000       1620.14771       471.909088       1012.61542       4.87081069E-17   2.42579620E-11   8.64360572E-06
   645.000000       1631.55103       476.041870       1016.40790       5.32009020E-17   2.59288233E-11   9.04163699E-06
   646.000000       1643.01648       480.198242       1020.20483       5.80923981E-17   2.77091336E-11   9.45670763E-06
   647.000000       1654.54419       484.378265       1024.00623       6.34165561E-17   2.96056860E-11   9.88948796E-06
   648.000000       1666.13440       488.581970       1027.81213       6.92101224E-17   3.16256708E-11   1.03406774E-05
   649.000000       1677.78735       492.809387       1031.62244       7.55128284E-17   3.37767037E-11   1.08109962E-05
   650.000000       1689.50342       497.060547       1035.43726       8.23676278E-17   3.60668301E-11   1.13011920E-05
   651.000000       1701.28271       501.335541       1039.25647       8.98209354E-17   3.85045780E-11   1.18120397E-05
   652.000000       1713.12561       505.634399       1043.08008       9.79229048E-17   4.10989576E-11   1.23443406E-05
   653.000000       1725.03223       509.957153       1046.90796       1.06727740E-16   4.38594994E-11   1.28989250E-05
   654.000000       1737.00293       514.303833       1050.74036       1.16293944E-16   4.67962856E-11   1.34766524E-05
   655.000000       1749.03796       518.674500       1054.57703       1.26684696E-16   4.99199675E-11   1.40784123E-05
   656.000000       1761.13745       523.069214       1058.41809       1.37968207E-16   5.32418103E-11   1.47051251E-05
   657.000000       1773.30176       527.488037       1062.26355       1.50218090E-16   5.67737177E-11   1.53577439E-05
   658.000000       1785.53113       531.930908       1066.11328       1.63513755E-16   6.05282630E-11   1.60372547E-05
   659.000000       1797.82593       536.397949       1069.96729       1.77940843E-16   6.45187376E-11   1.67446779E-05
   660.000000       1810.18616       540.889160       1073.82568       1.93591749E-16   6.87591650E-11   1.74810702E-05
   661.000000       1822.61230       545.404663       1077.68823       2.10566064E-16   7.32643737E-11   1.82475214E-05
   662.000000       1835.10449       549.944397       1081.55518       2.28971137E-16   7.80500109E-11   1.90451628E-05
   663.000000       1847.66309       554.508423       1085.42627       2.48922654E-16   8.31325980E-11   1.98751604E-05
   664.000000       1860.28821       559.096863       1089.30164       2.70545235E-16   8.85295656E-11   2.07387220E-05
   665.000000       1872.98022       563.709656       1093.18127       2.93973160E-16   9.42593226E-11   2.16370991E-05
   666.000000       1885.73938       568.346924       1097.06519       3.19350982E-16   1.00341270E-10   2.25715794E-05
   667.000000       1898.56592       573.008667       1100.95325       3.46834343E-16   1.06795905E-10   2.35435000E-05
   668.000000       1911.46008       577.694885       1104.84546       3.76590769E-16   1.13644830E-10   2.45542396E-05
   669.000000       1924.42224       582.405640       1108.74194       4.08800520E-16   1.20910823E-10   2.56052226E-05
   670.000000       1937.45251       587.141052       1112.64246       4.43657594E-16   1.28617894E-10   2.66979241E-05
   671.000000       1950.55127       591.901062       1116.54724       4.81370571E-16   1.36791398E-10   2.78338666E-05
   672.000000       1963.71875       596.685730       1120.45618       5.22163836E-16   1.45458007E-10   2.90146218E-05
   673.000000       1976.95520       601.495056       1124.36914       5.66278583E-16   1.54645866E-10   3.02418139E-05
   674.000000       1990.26086       606.329224       1128.28638       6.13974055E-16   1.64384617E-10   3.15171237E-05
   675.000000       2003.63599       611.188110       1132.20752       6.65528874E-16   1.74705486E-10   3.28422830E-05
   676.000000       2017.08105       616.071777       1136.13293       7.21242414E-16   1.85641377E-10   3.42190797E-05
   677.000000       2030.59607       620.980347       1140.06238       7.81436175E-16   1.97226915E-10   3.56493656E-05
   678.000000       2044.18140       625.913757       1143.99585       8.46455535E-16   2.09498613E-10   3.71350507E-05
   679.000000       2057.83740       630.872131       1147.93347       9.16671232E-16   2.22494856E-10   3.86781030E-05
   680.000000       2071.56396       635.855408       1151.87500       9.92481210E-16   2.36256098E-10   4.02805563E-05
   681.000000       2085.36206       640.863708       1155.82068       1.07431264E-15   2.50824889E-10   4.19445096E-05
   682.000000       2099.23145       645.897034       1159.77026       1.16262376E-15   2.66245970E-10   4.36721348E-05
   683.000000       2113.17236       650.955444       1163.72400       1.25790640E-15   2.82566526E-10   4.54656620E-05
   684.000000       2127.18530       656.038940       1167.68164       1.36068770E-15   2.99836073E-10   4.73274049E-05
   685.000000       2141.27051       661.147522       1171.64331       1.47153308E-15   3.18106791E-10   4.92597355E-05
   686.000000       2155.42822       666.281311       1175.60889       1.59104869E-15   3.37433442E-10   5.12651204E-05
   687.000000       2169.65869       671.440247       1179.57849       1.71988420E-15   3.57873731E-10   5.33460843E-05
   688.000000       2183.96216       676.624451       1183.55200       1.85873588E-15   3.79488246E-10   5.55052466E-05
   689.000000       2198.33887       681.833862       1187.52942       2.00834963E-15   4.02340716E-10   5.77452993E-05
   690.000000       2212.78955       687.068604       1191.51086       2.16952412E-15   4.26498087E-10   6.00690219E-05
   691.000000       2227.31372       692.328674       1195.49609       2.34311527E-15   4.52030691E-10   6.24792810E-05
   692.000000       2241.91235       697.614075       1199.48535       2.53003913E-15   4.79012496E-10   6.49790309E-05
   693.000000       2256.58521       702.924866       1203.47839       2.73127616E-15   5.07521192E-10   6.75713163E-05
   694.000000       2271.33301       708.261047       1207.47534       2.94787604E-15   5.37638267E-10   7.02592806E-05
   695.000000       2286.15552       713.622742       1211.47620       3.18096172E-15   5.69449432E-10   7.30461616E-05
   696.000000       2301.05347       719.009888       1215.48083       3.43173472E-15   6.03044614E-10   7.59352915E-05
   697.000000       2316.02710       724.422485       1219.48938       3.70148019E-15   6.38518294E-10   7.89301048E-05
   698.000000       2331.07642       729.860718       1223.50171       3.99157204E-15   6.75969614E-10   8.20341520E-05
   699.000000       2346.20215       735.324463       1227.51794       4.30347964E-15   7.15502546E-10   8.52510784E-05
   700.000000       2361.40405       740.813782       1231.53796       4.63877339E-15   7.57226282E-10   8.85846457E-05
   701.000000       2376.68262       746.328796       1235.56165       4.99913213E-15   8.01255506E-10   9.20387174E-05
   702.000000       2392.03833       751.869385       1239.58923       5.38634900E-15   8.47710235E-10   9.56172953E-05
   703.000000       2407.47144       757.435730       1243.62061       5.80234001E-15   8.96716645E-10   9.93244830E-05
   704.000000       2422.98193       763.027710       1247.65564       6.24915159E-15   9.48406909E-10   1.03164515E-04
   705.000000       2438.57031       768.645508       1251.69458       6.72896865E-15   1.00291964E-09   1.07141750E-04
   706.000000       2454.23682       774.289062       1255.73718       7.24412477E-15   1.06040032E-09   1.11260670E-04
   707.000000       2469.98169       779.958374       1259.78345       7.79711107E-15   1.12100129E-09   1.15525894E-04
   708.000000       2485.80542       785.653503       1263.83350       8.39058386E-15   1.18488219E-09   1.19942175E-04
   709.000000       2501.70825       791.374512       1267.88721       9.02738154E-15   1.25221056E-09   1.24514409E-04
   710.000000       2517.69019       797.121338       1271.94470       9.71052801E-15   1.32316169E-09   1.29247652E-04
   711.000000       2533.75195       802.894165       1276.00574       1.04432530E-14   1.39791945E-09   1.34147063E-04
   712.000000       2549.89331       808.692810       1280.07056       1.12289955E-14   1.47667645E-09   1.39217998E-04
   713.000000       2566.11499       814.517456       1284.13904       1.20714282E-14   1.55963420E-09   1.44465928E-04
   714.000000       2582.41724       820.368103       1288.21118       1.29744611E-14   1.64700409E-09   1.49896514E-04
   715.000000       2598.80029       826.244751       1292.28687       1.39422648E-14   1.73900716E-09   1.55515576E-04
   716.000000       2615.26440       832.147400       1296.36633       1.49792813E-14   1.83587501E-09   1.61329081E-04
   717.000000       2631.80981       838.076111       1300.44922       1.60902463E-14   1.93784988E-09   1.67343183E-04
   718.000000       2648.43677       844.030884       1304.53589       1.72802023E-14   2.04518580E-09   1.73564200E-04
   719.000000       2665.14575       850.011780       1308.62610       1.85545176E-14   2.15814833E-09   1.79998649E-04
   720.000000       2681.93701       856.018799       1312.71985       1.99189132E-14   2.27701502E-09   1.86653211E-04
   721.000000       2698.81104       862.051941       1316.81726       2.13794758E-14   2.40207676E-09   1.93534783E-04
   722.000000       2715.76782       868.111267       1320.91821       2.29426870E-14   2.53363797E-09   2.00650407E-04
   723.000000       2732.80762       874.196777       1325.02271       2.46154449E-14   2.67201616E-09   2.08007375E-04
   724.000000       2749.93091       880.308533       1329.13074       2.64050849E-14   2.81754464E-09   2.15613167E-04
   725.000000       2767.13794       886.446533       1333.24231       2.83194183E-14   2.97057112E-09   2.23475450E-04
   726.000000       2784.42920       892.610718       1337.35730       3.03667444E-14   3.13145954E-09   2.31602113E-04
   727.000000       2801.80469       898.801270       1341.47595       3.25559011E-14   3.30059002E-09   2.40001304E-04
   728.000000       2819.26489       905.018066       1345.59802       3.48962734E-14   3.47836027E-09   2.48681346E-04
   729.000000       2836.81006       911.261230       1349.72363       3.73978463E-14   3.66518571E-09   2.57650798E-04
   730.000000       2854.44067       917.530762       1353.85266       4.00712280E-14   3.86150090E-09   2.66918505E-04
   731.000000       2872.15674       923.826599       1357.98523       4.29277009E-14   4.06775902E-09   2.76493462E-04
   732.000000       2889.95874       930.148865       1362.12122       4.59792388E-14   4.28443414E-09   2.86384980E-04
   733.000000       2907.84692       936.497498       1366.26074       4.92385741E-14   4.51202187E-09   2.96602637E-04
   734.000000       2925.82153       942.872620       1370.40356       5.27192256E-14   4.75103956E-09   3.07156180E-04
   735.000000       2943.88281       949.274109       1374.54993       5.64355522E-14   5.00202679E-09   3.18055740E-04
   736.000000       2962.03149       955.702148       1378.69971       6.04027936E-14   5.26554755E-09   3.29311646E-04
   737.000000       2980.26758       962.156616       1382.85278       6.46371384E-14   5.54219115E-09   3.40934464E-04
   738.000000       2998.59131       968.637634       1387.00940       6.91557610E-14   5.83257265E-09   3.52935167E-04
   739.000000       3017.00317       975.145142       1391.16931       7.39768964E-14   6.13733331E-09   3.65324930E-04
   740.000000       3035.50342       981.679199       1395.33264       7.91198839E-14   6.45714282E-09   3.78115248E-04
   741.000000       3054.09229       988.239807       1399.49939       8.46052422E-14   6.79270062E-09   3.91317881E-04
   742.000000       3072.77002       994.826965       1403.66943       9.04547365E-14   7.14473591E-09   4.04944993E-04
   743.000000       3091.53735       1001.44080       1407.84277       9.66914604E-14   7.51400897E-09   4.19009011E-04
   744.000000       3110.39404       1008.08118       1412.01953       1.03339876E-13   7.90131427E-09   4.33522655E-04
   745.000000       3129.34082       1014.74823       1416.19958       1.10425944E-13   8.30748004E-09   4.48499050E-04
   746.000000       3148.37769       1021.44189       1420.38306       1.17977175E-13   8.73336869E-09   4.63951641E-04
   747.000000       3167.50537       1028.16223       1424.56970       1.26022700E-13   9.17988174E-09   4.79894166E-04
   748.000000       3186.72363       1034.90930       1428.75977       1.34593427E-13   9.64795799E-09   4.96340799E-04
   749.000000       3206.03320       1041.68298       1432.95300       1.43722084E-13   1.01385744E-08   5.13306062E-04
   750.000000       3225.43433       1048.48340       1437.14954       1.53443339E-13   1.06527542E-08   5.30804798E-04
   751.000000       3244.92749       1055.31067       1441.34949       1.63793905E-13   1.11915588E-08   5.48852317E-04
   752.000000       3264.51245       1062.16455       1445.55261       1.74812679E-13   1.17560965E-08   5.67464274E-04
   753.000000       3284.19019       1069.04517       1449.75891       1.86540806E-13   1.23475239E-08   5.86656679E-04
   754.000000       3303.96045       1075.95264       1453.96851       1.99021897E-13   1.29670426E-08   6.06446061E-04
   755.000000       3323.82397       1082.88684       1458.18140       2.12302059E-13   1.36159066E-08   6.26849302E-04
   756.000000       3343.78101       1089.84790       1462.39746       2.26430121E-13   1.42954226E-08   6.47883688E-04
   757.000000       3363.83179       1096.83569       1466.61670       2.41457733E-13   1.50069503E-08   6.69566973E-04
   758.000000       3383.97656       1103.85046       1470.83923       2.57439550E-13   1.57519064E-08   6.91917376E-04
   759.000000       3404.21558       1110.89197       1475.06482       2.74433389E-13   1.65317644E-08   7.14953581E-04
   760.000000       3424.54956       1117.96033       1479.29370       2.92500345E-13   1.73480625E-08   7.38694624E-04
   761.000000       3444.97852       1125.05554       1483.52576       3.11705116E-13   1.82023996E-08   7.63160235E-04
   762.000000       3465.50293       1132.17773       1487.76099       3.32116008E-13   1.90964364E-08   7.88370380E-04
   763.000000       3486.12305       1139.32678       1491.99939       3.53805310E-13   2.00319104E-08   8.14345723E-04
   764.000000       3506.83911       1146.50269       1496.24084       3.76849376E-13   2.10106208E-08   8.41107394E-04
   765.000000       3527.65161       1153.70557       1500.48560       4.01328927E-13   2.20344436E-08   8.68676929E-04
   766.000000       3548.56079       1160.93542       1504.73340       4.27329206E-13   2.31053328E-08   8.97076563E-04
   767.000000       3569.56714       1168.19214       1508.98425       4.54940339E-13   2.42253186E-08   9.26328881E-04
   768.000000       3590.67065       1175.47583       1513.23828       4.84257491E-13   2.53965133E-08   9.56457283E-04
   769.000000       3611.87183       1182.78650       1517.49536       5.15381141E-13   2.66211160E-08   9.87485400E-04
   770.000000       3633.17114       1190.12415       1521.75562       5.48417485E-13   2.79014074E-08   1.01943791E-03
   771.000000       3654.56860       1197.48877       1526.01892       5.83478524E-13   2.92397697E-08   1.05233944E-03
   772.000000       3676.06494       1204.88037       1530.28528       6.20682596E-13   3.06386703E-08   1.08621584E-03
   773.000000       3697.66016       1212.29907       1534.55481       6.60154548E-13   3.21006794E-08   1.12109329E-03
   774.000000       3719.35498       1219.74475       1538.82727       7.02026165E-13   3.36284671E-08   1.15699857E-03
   775.000000       3741.14917       1227.21741       1543.10291       7.46436550E-13   3.52248080E-08   1.19395915E-03
   776.000000       3763.04346       1234.71716       1547.38147       7.93532395E-13   3.68925903E-08   1.23200321E-03
   777.000000       3785.03809       1242.24402       1551.66309       8.43468416E-13   3.86348127E-08   1.27115950E-03
   778.000000       3807.13354       1249.79785       1555.94775       8.96407894E-13   4.04545908E-08   1.31145760E-03
   779.000000       3829.32983       1257.37878       1560.23547       9.52523000E-13   4.23551612E-08   1.35292765E-03
   780.000000       3851.62744       1264.98682       1564.52612       1.01199518E-12   4.43398847E-08   1.39560050E-03
   781.000000       3874.02686       1272.62183       1568.81982       1.07501584E-12   4.64122571E-08   1.43950782E-03
   782.000000       3896.52832       1280.28406       1573.11646       1.14178675E-12   4.85759095E-08   1.48468197E-03
   783.000000       3919.13208       1287.97339       1577.41614       1.21252054E-12   5.08346041E-08   1.53115613E-03
   784.000000       3941.83862       1295.68970       1581.71875       1.28744118E-12   5.31922630E-08   1.57896406E-03
   785.000000       3964.64819       1303.43323       1586.02429       1.36678494E-12   5.56529436E-08   1.62814069E-03
   786.000000       3987.56104       1311.20398       1590.33289       1.45080042E-12   5.82208699E-08   1.67872128E-03
   787.000000       4010.57788       1319.00171       1594.64441       1.53974956E-12   6.09004118E-08   1.73074228E-03
   788.000000       4033.69849       1326.82666       1598.95874       1.63390850E-12   6.36961346E-08   1.78424071E-03
   789.000000       4056.92383       1334.67871       1603.27612       1.73356782E-12   6.66127349E-08   1.83925463E-03
   790.000000       4080.25366       1342.55798       1607.59644       1.83903348E-12   6.96551226E-08   1.89582293E-03
   791.000000       4103.68848       1350.46436       1611.91956       1.95062759E-12   7.28283851E-08   1.95398554E-03
   792.000000       4127.22900       1358.39783       1616.24561       2.06868919E-12   7.61377805E-08   2.01378274E-03
   793.000000       4150.87549       1366.35864       1620.57458       2.19357540E-12   7.95887871E-08   2.07525631E-03
   794.000000       4174.62793       1374.34656       1624.90649       2.32566180E-12   8.31870821E-08   2.13844888E-03
   795.000000       4198.48682       1382.36157       1629.24121       2.46534368E-12   8.69385559E-08   2.20340397E-03
   796.000000       4222.45264       1390.40393       1633.57886       2.61303652E-12   9.08493050E-08   2.27016583E-03
   797.000000       4246.52539       1398.47339       1637.91931       2.76917790E-12   9.49256673E-08   2.33878009E-03
   798.000000       4270.70557       1406.57007       1642.26270       2.93422795E-12   9.91742013E-08   2.40929308E-03
   799.000000       4294.99414       1414.69397       1646.60889       3.10867044E-12   1.03601728E-07   2.48175254E-03
   800.000000       4319.39062       1422.84509       1650.95789       3.29301408E-12   1.08215296E-07   2.55620712E-03
   801.000000       4343.89600       1431.02332       1655.30969       3.48779360E-12   1.13022232E-07   2.63270596E-03
   802.000000       4368.50977       1439.22888       1659.66443       3.69357149E-12   1.18030115E-07   2.71130051E-03
   803.000000       4393.23291       1447.46167       1664.02185       3.91093885E-12   1.23246807E-07   2.79204198E-03
   804.000000       4418.06592       1455.72156       1668.38220       4.14051649E-12   1.28680455E-07   2.87498394E-03
   805.000000       4443.00879       1464.00879       1672.74524       4.38295710E-12   1.34339501E-07   2.96018040E-03
   806.000000       4468.06250       1472.32324       1677.11108       4.63894635E-12   1.40232700E-07   3.04768654E-03
   807.000000       4493.22607       1480.66492       1681.47974       4.90920455E-12   1.46369118E-07   3.13755916E-03
   808.000000       4518.50146       1489.03381       1685.85120       5.19448894E-12   1.52758147E-07   3.22985603E-03
   809.000000       4543.88770       1497.43005       1690.22534       5.49559400E-12   1.59409495E-07   3.32463603E-03
   810.000000       4569.38574       1505.85339       1694.60229       5.81335414E-12   1.66333251E-07   3.42195970E-03
   811.000000       4594.99609       1514.30408       1698.98206       6.14864539E-12   1.73539846E-07   3.52188875E-03
   812.000000       4620.71875       1522.78198       1703.36450       6.50238847E-12   1.81040093E-07   3.62448604E-03
   813.000000       4646.55420       1531.28711       1707.74963       6.87554831E-12   1.88845164E-07   3.72981559E-03
   814.000000       4672.50293       1539.81958       1712.13757       7.26913928E-12   1.96966667E-07   3.83794354E-03
   815.000000       4698.56543       1548.37927       1716.52820       7.68422478E-12   2.05416583E-07   3.94893670E-03
   816.000000       4724.74170       1556.96619       1720.92151       8.12192067E-12   2.14207333E-07   4.06286400E-03
   817.000000       4751.03174       1565.58032       1725.31763       8.58339875E-12   2.23351748E-07   4.17979481E-03
   818.000000       4777.43701       1574.22180       1729.71631       9.06988720E-12   2.32863158E-07   4.29980131E-03
   819.000000       4803.95703       1582.89050       1734.11768       9.58267493E-12   2.42755306E-07   4.42295568E-03
   820.000000       4830.59229       1591.58655       1738.52185       1.01231142E-11   2.53042458E-07   4.54933243E-03
   821.000000       4857.34326       1600.30969       1742.92859       1.06926213E-11   2.63739338E-07   4.67900839E-03
   822.000000       4884.21045       1609.06018       1747.33801       1.12926829E-11   2.74861208E-07   4.81206086E-03
   823.000000       4911.19385       1617.83801       1751.75012       1.19248569E-11   2.86423813E-07   4.94856853E-03
   824.000000       4938.29443       1626.64294       1756.16492       1.25907774E-11   2.98443524E-07   5.08861290E-03
   825.000000       4965.51172       1635.47534       1760.58228       1.32921564E-11   3.10937168E-07   5.23227686E-03
   826.000000       4992.84668       1644.33484       1765.00232       1.40307878E-11   3.23922251E-07   5.37964376E-03
   827.000000       5020.29980       1653.22168       1769.42493       1.48085520E-11   3.37416793E-07   5.53080020E-03
   828.000000       5047.87109       1662.13574       1773.85022       1.56274195E-11   3.51439468E-07   5.68583375E-03
   829.000000       5075.56055       1671.07703       1778.27808       1.64894539E-11   3.66009601E-07   5.84483473E-03
   830.000000       5103.36963       1680.04565       1782.70862       1.73968166E-11   3.81147117E-07   6.00789348E-03
   831.000000       5131.29785       1689.04150       1787.14172       1.83517732E-11   3.96872679E-07   6.17510406E-03
   832.000000       5159.34570       1698.06458       1791.57739       1.93566951E-11   4.13207601E-07   6.34656101E-03
   833.000000       5187.51318       1707.11499       1796.01562       2.04140680E-11   4.30173912E-07   6.52236212E-03
   834.000000       5215.80176       1716.19250       1800.45642       2.15264872E-11   4.47794434E-07   6.70260610E-03
   835.000000       5244.21094       1725.29736       1804.89990       2.26966796E-11   4.66092700E-07   6.88739400E-03
   836.000000       5272.74121       1734.42957       1809.34583       2.39274937E-11   4.85093040E-07   7.07682921E-03
   837.000000       5301.39355       1743.58887       1813.79443       2.52219096E-11   5.04820548E-07   7.27101648E-03
   838.000000       5330.16748       1752.77551       1818.24548       2.65830535E-11   5.25301232E-07   7.47006340E-03
   839.000000       5359.06348       1761.98938       1822.69910       2.80141865E-11   5.46561978E-07   7.67407939E-03
   840.000000       5388.08252       1771.23047       1827.15527       2.95187312E-11   5.68630412E-07   7.88317621E-03
   841.000000       5417.22461       1780.49878       1831.61389       3.11002578E-11   5.91535240E-07   8.09746701E-03
   842.000000       5446.49023       1789.79431       1836.07507       3.27625115E-11   6.15306021E-07   8.31706822E-03
   843.000000       5475.87939       1799.11707       1840.53882       3.45094023E-11   6.39973223E-07   8.54209810E-03
   844.000000       5505.39258       1808.46716       1845.00500       3.63450207E-11   6.65568507E-07   8.77267681E-03
   845.000000       5535.03076       1817.84436       1849.47375       3.82736447E-11   6.92124331E-07   9.00892913E-03
   846.000000       5564.79346       1827.24878       1853.94495       4.02997496E-11   7.19674290E-07   9.25097894E-03
   847.000000       5594.68213       1836.68054       1858.41858       4.24280090E-11   7.48253228E-07   9.49895382E-03
   848.000000       5624.69580       1846.13940       1862.89478       4.46633112E-11   7.77896844E-07   9.75298509E-03
   849.000000       5654.83594       1855.62549       1867.37341       4.70107737E-11   8.08642255E-07   1.00132059E-02
   850.000000       5685.10254       1865.13879       1871.85449       4.94757256E-11   8.40527491E-07   1.02797505E-02
   851.000000       5715.49561       1874.67932       1876.33801       5.20637561E-11   8.73592001E-07   1.05527574E-02
   852.000000       5746.01611       1884.24695       1880.82410       5.47806939E-11   9.07876483E-07   1.08323684E-02
   853.000000       5776.66406       1893.84180       1885.31250       5.76326313E-11   9.43422890E-07   1.11187259E-02
   854.000000       5807.44043       1903.46387       1889.80334       6.06259348E-11   9.80274422E-07   1.14119761E-02
   855.000000       5838.34473       1913.11316       1894.29675       6.37672484E-11   1.01847593E-06   1.17122671E-02
   856.000000       5869.37793       1922.78955       1898.79248       6.70635145E-11   1.05807328E-06   1.20197525E-02
   857.000000       5900.54004       1932.49316       1903.29065       7.05219910E-11   1.09911400E-06   1.23345861E-02
   858.000000       5931.83203       1942.22388       1907.79114       7.41502415E-11   1.14164732E-06   1.26569262E-02
   859.000000       5963.25391       1951.98181       1912.29407       7.79561832E-11   1.18572359E-06   1.29869319E-02
   860.000000       5994.80566       1961.76685       1916.79944       8.19480525E-11   1.23139512E-06   1.33247683E-02
   861.000000       6026.48828       1971.57910       1921.30725       8.61344815E-11   1.27871556E-06   1.36706000E-02
   862.000000       6058.30176       1981.41846       1925.81738       9.05244490E-11   1.32774039E-06   1.40245995E-02
   863.000000       6090.24707       1991.28491       1930.32983       9.51273435E-11   1.37852692E-06   1.43869380E-02
   864.000000       6122.32373       2001.17847       1934.84473       9.99529626E-11   1.43113391E-06   1.47577915E-02
   865.000000       6154.53271       2011.09924       1939.36194       1.05011520E-10   1.48562208E-06   1.51373409E-02
   866.000000       6186.87451       2021.04700       1943.88159       1.10313675E-10   1.54205429E-06   1.55257676E-02
   867.000000       6219.34912       2031.02197       1948.40356       1.15870563E-10   1.60049501E-06   1.59232579E-02
   868.000000       6251.95703       2041.02405       1952.92786       1.21693766E-10   1.66101074E-06   1.63300019E-02
   869.000000       6284.69873       2051.05322       1957.45447       1.27795399E-10   1.72367015E-06   1.67461913E-02
   870.000000       6317.57471       2061.10938       1961.98340       1.34188063E-10   1.78854384E-06   1.71720255E-02
   871.000000       6350.58496       2071.19263       1966.51477       1.40884943E-10   1.85570468E-06   1.76077019E-02
   872.000000       6383.73047       2081.30298       1971.04834       1.47899734E-10   1.92522771E-06   1.80534255E-02
