   Temperature           BIR            BW1               BW2             BSW
   795.000000       4198.31836       1382.30200       1629.22681       2.20288755E-03
   796.000000       4222.28320       1390.34399       1633.56445       2.26963591E-03
   797.000000       4246.35498       1398.41321       1637.90503       2.33823620E-03
   798.000000       4270.53467       1406.50964       1642.24841       2.40873499E-03
   799.000000       4294.82178       1414.63318       1646.59460       2.48118001E-03
   800.000000       4319.21729       1422.78394       1650.94360       2.55561969E-03
   801.000000       4343.72168       1430.96204       1655.29553       2.63210363E-03
   802.000000       4368.33447       1439.16724       1659.65027       2.71068257E-03
   803.000000       4393.05713       1447.39966       1664.00781       2.79140845E-03
   804.000000       4417.88916       1455.65930       1668.36816       2.87433411E-03
   805.000000       4442.83105       1463.94629       1672.73120       2.95951404E-03
   806.000000       4467.88330       1472.26038       1677.09717       3.04700364E-03
   807.000000       4493.04590       1480.60168       1681.46582       3.13685904E-03
   808.000000       4518.32031       1488.97034       1685.83728       3.22913844E-03
   809.000000       4543.70557       1497.36621       1690.21155       3.32390075E-03
   810.000000       4569.20264       1505.78931       1694.58862       3.42120626E-03
   811.000000       4594.81201       1514.23962       1698.96838       3.52111692E-03
   812.000000       4620.52979       1522.72095       1703.35083       3.62369511E-03
   813.000000       4646.36426       1531.22583       1707.73608       3.72900558E-03
   814.000000       4672.31494       1539.75793       1712.12085       3.83711397E-03
   815.000000       4698.37646       1548.31738       1716.51147       3.94808734E-03
   816.000000       4724.55127       1556.90405       1720.90479       4.06199414E-03
   817.000000       4750.84082       1565.51807       1725.30078       4.17890446E-03
   818.000000       4777.24463       1574.15918       1729.69958       4.29888954E-03
   819.000000       4803.76367       1582.82764       1734.10095       4.42202250E-03
   820.000000       4830.39795       1591.52344       1738.50500       4.54837782E-03
   821.000000       4857.14795       1600.24646       1742.91187       4.67803143E-03
   822.000000       4884.01416       1608.99670       1747.32129       4.81106108E-03
   823.000000       4910.99658       1617.77417       1751.73340       4.94754594E-03
   824.000000       4938.09570       1626.57898       1756.14807       5.08756703E-03
   825.000000       4965.31201       1635.41101       1760.56543       5.23120677E-03
   826.000000       4992.64600       1644.27026       1764.98547       5.37854945E-03
   827.000000       5020.09766       1653.15686       1769.40820       5.52968169E-03
   828.000000       5047.66797       1662.07068       1773.83337       5.68469008E-03
   829.000000       5075.35645       1671.01172       1778.26135       5.84366545E-03
   830.000000       5103.16406       1679.98010       1782.69177       6.00669859E-03
   831.000000       5131.09082       1688.97571       1787.12488       6.17388263E-03
   832.000000       5159.13770       1697.99854       1791.56055       6.34531351E-03
   833.000000       5187.30469       1707.04858       1795.99878       6.52108761E-03
   834.000000       5215.59180       1716.12598       1800.43970       6.70130411E-03
   835.000000       5244.00000       1725.23059       1804.88306       6.88606407E-03
   836.000000       5272.52930       1734.36243       1809.32910       7.07547134E-03
   837.000000       5301.17969       1743.52161       1813.77759       7.26962974E-03
   838.000000       5329.95264       1752.70789       1818.22864       7.46864779E-03
   839.000000       5358.84766       1761.92151       1822.68225       7.67263444E-03
   840.000000       5387.86572       1771.16235       1827.13843       7.88170099E-03
   841.000000       5417.00635       1780.43042       1831.59705       8.09596200E-03
   842.000000       5446.27051       1789.72571       1836.05835       8.31553247E-03
   843.000000       5475.65869       1799.04822       1840.52197       8.54053162E-03
   844.000000       5505.17090       1808.39807       1844.98828       8.77107959E-03
   845.000000       5534.80762       1817.77502       1849.45691       9.00729932E-03
   846.000000       5564.56934       1827.17920       1853.92810       9.24931746E-03
   847.000000       5594.45654       1836.61060       1858.40186       9.49725974E-03
   848.000000       5624.46924       1846.06921       1862.87805       9.75125842E-03
   849.000000       5654.60791       1855.55518       1867.35669       1.00114457E-02
   850.000000       5684.87305       1865.06812       1871.83777       1.02779577E-02
   851.000000       5715.26514       1874.60840       1876.32129       1.05509311E-02
   852.000000       5745.78467       1884.17578       1880.80725       1.08305076E-02
   853.000000       5776.43115       1893.77051       1885.29578       1.11168306E-02
   854.000000       5807.20605       1903.39221       1889.78662       1.14100464E-02
   855.000000       5838.10938       1913.04126       1894.27991       1.17103029E-02
   856.000000       5869.14111       1922.71741       1898.77576       1.20177530E-02
   857.000000       5900.30225       1932.42078       1903.27380       1.23325512E-02
   858.000000       5931.59277       1942.15125       1907.77441       1.26548558E-02
   859.000000       5963.01318       1951.90894       1912.27734       1.29848253E-02
   860.000000       5994.56396       1961.69373       1916.78271       1.33226253E-02
   861.000000       6026.24512       1971.50562       1921.29053       1.36684217E-02
   862.000000       6058.05713       1981.34473       1925.80066       1.40223838E-02
   863.000000       6090.00098       1991.21094       1930.31323       1.43846860E-02
   864.000000       6122.07666       2001.10425       1934.82812       1.47555033E-02
   865.000000       6154.28418       2011.02478       1939.34534       1.51350154E-02
   866.000000       6186.62451       2020.97229       1943.86499       1.55234048E-02
   867.000000       6219.09814       2030.94702       1948.38684       1.59208588E-02
   868.000000       6251.70459       2040.94885       1952.91125       1.63275655E-02
   869.000000       6284.44482       2050.97778       1957.43787       1.67437196E-02
   870.000000       6317.31934       2061.03369       1961.96680       1.71695165E-02
   871.000000       6350.32861       2071.11670       1966.49805       1.76051557E-02
   872.000000       6383.47266       2081.22681       1971.03174       1.80508420E-02
   873.000000       6416.75195       2091.36401       1975.56763       1.85067840E-02
   874.000000       6450.16650       2101.52808       1980.10583       1.89731922E-02
   875.000000       6483.71777       2111.71948       1984.64636       1.94502808E-02
   876.000000       6517.40527       2121.93774       1989.18921       1.99382696E-02
   877.000000       6551.22998       2132.18311       1993.73438       2.04373822E-02
   878.000000       6585.19141       2142.45532       1998.28174       2.09478438E-02
   879.000000       6619.29102       2152.75464       2002.83142       2.14698855E-02
   880.000000       6653.52832       2163.08105       2007.38330       2.20037457E-02
   881.000000       6687.90430       2173.43457       2011.93750       2.25496590E-02
   882.000000       6722.41895       2183.81470       2016.49402       2.31078733E-02
   883.000000       6757.07275       2194.22217       2021.05273       2.36786325E-02
   884.000000       6791.86670       2204.65649       2025.61365       2.42621936E-02
   885.000000       6826.80029       2215.11768       2030.17688       2.48588081E-02
   886.000000       6861.87451       2225.60596       2034.74231       2.54687406E-02
   887.000000       6897.08936       2236.12109       2039.30994       2.60922536E-02
   888.000000       6932.44580       2246.66309       2043.87976       2.67296229E-02
   889.000000       6967.94336       2257.23193       2048.45190       2.73811184E-02
   890.000000       7003.58350       2267.82788       2053.02612       2.80470215E-02
   891.000000       7039.36572       2278.45068       2057.60254       2.87276190E-02
   892.000000       7075.29102       2289.10034       2062.18140       2.94231977E-02
   893.000000       7111.35938       2299.77686       2066.76221       3.01340539E-02
   894.000000       7147.57178       2310.48047       2071.34521       3.08604874E-02
   895.000000       7183.92773       2321.21069       2075.93042       3.16028036E-02
   896.000000       7220.42822       2331.96777       2080.51782       3.23613063E-02
   897.000000       7257.07373       2342.75171       2085.10742       3.31363231E-02
   898.000000       7293.86475       2353.56250       2089.69922       3.39281633E-02
   899.000000       7330.80127       2364.40015       2094.29297       3.47371586E-02
   900.000000       7367.88379       2375.26465       2098.88916       3.55636366E-02
   901.000000       7405.11279       2386.15576       2103.48730       3.64079401E-02
   902.000000       7442.48828       2397.07373       2108.08740       3.72704081E-02
   903.000000       7480.01172       2408.01855       2112.68994       3.81513909E-02
   904.000000       7517.68262       2418.98999       2117.29443       3.90512459E-02
   905.000000       7555.50146       2429.98828       2121.90112       3.99703272E-02
   906.000000       7593.46924       2441.01318       2126.51001       4.09090035E-02
   907.000000       7631.58545       2452.06494       2131.12085       4.18676510E-02
   908.000000       7669.85156       2463.14331       2135.73389       4.28466424E-02
   909.000000       7708.26709       2474.24854       2140.34912       4.38463688E-02
   910.000000       7746.83301       2485.38037       2144.96631       4.48672175E-02
   911.000000       7785.54932       2496.53882       2149.58545       4.59095873E-02
   912.000000       7824.41650       2507.72388       2154.20679       4.69738804E-02
   913.000000       7863.43506       2518.93555       2158.83032       4.80605140E-02
   914.000000       7902.60547       2530.17407       2163.45581       4.91698980E-02
   915.000000       7941.92871       2541.43896       2168.08350       5.03024645E-02
   916.000000       7981.40381       2552.73071       2172.71313       5.14586382E-02
   917.000000       8021.03223       2564.04883       2177.34473       5.26388586E-02
   918.000000       8060.81445       2575.39380       2181.97852       5.38435765E-02
   919.000000       8100.75000       2586.76514       2186.61426       5.50732352E-02
   920.000000       8140.84033       2598.16309       2191.25195       5.63283041E-02
   921.000000       8181.08496       2609.58765       2195.89185       5.76092415E-02
   922.000000       8221.48535       2621.03857       2200.53369       5.89165315E-02
   923.000000       8262.04102       2632.51611       2205.17749       6.02506474E-02
   924.000000       8302.75195       2644.02002       2209.82349       6.16120845E-02
   925.000000       8343.62012       2655.55054       2214.47144       6.30013421E-02
   926.000000       8384.64551       2667.10767       2219.12134       6.44189194E-02
   927.000000       8425.82715       2678.69116       2223.77319       6.58653304E-02
   928.000000       8467.16699       2690.30103       2228.42725       6.73411041E-02
   929.000000       8508.66406       2701.93726       2233.08301       6.88467622E-02
   930.000000       8550.32031       2713.60010       2237.74097       7.03828409E-02
   931.000000       8592.13574       2725.28906       2242.40063       7.19498992E-02
   932.000000       8634.11035       2737.00464       2247.06250       7.35484883E-02
   933.000000       8676.24414       2748.74658       2251.72632       7.51791596E-02
   934.000000       8718.53906       2760.51489       2256.39209       7.68425018E-02
   935.000000       8760.99414       2772.30933       2261.05981       7.85390809E-02
   936.000000       8803.61035       2784.13037       2265.72949       8.02695006E-02
   937.000000       8846.38770       2795.97754       2270.40112       8.20343494E-02
   938.000000       8889.32715       2807.85107       2275.07471       8.38342458E-02
   939.000000       8932.42871       2819.75098       2279.75024       8.56698006E-02
   940.000000       8975.69336       2831.67700       2284.42749       8.75416398E-02
   941.000000       9019.12109       2843.62939       2289.10693       8.94504115E-02
   942.000000       9062.71191       2855.60791       2293.78809       9.13967490E-02
   943.000000       9106.46777       2867.61279       2298.47144       9.33813080E-02
   944.000000       9150.38672       2879.64380       2303.15649       9.54047665E-02
   945.000000       9194.47168       2891.70093       2307.84351       9.74677950E-02
   946.000000       9238.72168       2903.78418       2312.53247       9.95710716E-02
   947.000000       9283.13672       2915.89380       2317.22314      0.101715311    
   948.000000       9327.71875       2928.02930       2321.91577      0.103901200    
   949.000000       9372.46680       2940.19116       2326.61035      0.106129475    
   950.000000       9417.38281       2952.37915       2331.30688      0.108400851    
   951.000000       9462.46582       2964.59302       2336.00513      0.110716075    
   952.000000       9507.71582       2976.83325       2340.70532      0.113075890    
   953.000000       9553.13574       2989.09937       2345.40747      0.115481064    
   954.000000       9598.72363       3001.39136       2350.11133      0.117932364    
   955.000000       9644.48047       3013.70972       2354.81714      0.120430581    
   956.000000       9690.40723       3026.05371       2359.52490      0.122976504    
   957.000000       9736.50391       3038.42407       2364.23438      0.125570938    
   958.000000       9782.77051       3050.82031       2368.94580      0.128214717    
   959.000000       9829.20898       3063.24243       2373.65894      0.130908653    
   960.000000       9875.81836       3075.69043       2378.37378      0.133653596    
   961.000000       9922.59961       3088.16431       2383.09058      0.136450395    
   962.000000       9969.55371       3100.66431       2387.80933      0.139299929    
   963.000000       10016.6797       3113.19019       2392.52979      0.142203078    
   964.000000       10063.9785       3125.74170       2397.25220      0.145160720    
   965.000000       10111.4521       3138.31934       2401.97632      0.148173779    
   966.000000       10159.0986       3150.92261       2406.70215      0.151243150    
   967.000000       10206.9199       3163.55200       2411.42993      0.154369786    
   968.000000       10254.9160       3176.20703       2416.15942      0.157554626    
   969.000000       10303.0879       3188.88770       2420.89062      0.160798624    
   970.000000       10351.4346       3201.59424       2425.62378      0.164102763    
   971.000000       10399.9580       3214.32666       2430.35864      0.167467996    
   972.000000       10448.6582       3227.08472       2435.09521      0.170895368    
   973.000000       10497.5361       3239.86841       2439.83350      0.174385861    
   974.000000       10546.5908       3252.67798       2444.57373      0.177940503    
   975.000000       10595.8232       3265.51294       2449.31567      0.181560352    
   976.000000       10645.2344       3278.37378       2454.05933      0.185246453    
   977.000000       10694.8242       3291.26025       2458.80493      0.188999876    
   978.000000       10744.5928       3304.17236       2463.55200      0.192821726    
   979.000000       10794.5420       3317.11011       2468.30103      0.196713075    
   980.000000       10844.6709       3330.07324       2473.05176      0.200675070    
   981.000000       10894.9814       3343.06201       2477.80420      0.204708815    
   982.000000       10945.4717       3356.07642       2482.55835      0.208815485    
   983.000000       10996.1445       3369.11646       2487.31421      0.212996215    
   984.000000       11046.9990       3382.18188       2492.07178      0.217252210    
   985.000000       11098.0410       3395.27271       2496.82568      0.221584633    
   986.000000       11149.2607       3408.38916       2501.58667      0.225994736    
   987.000000       11200.6641       3421.53101       2506.34937      0.230483711    
   988.000000       11252.2510       3434.69849       2511.11377      0.235052824    
   989.000000       11304.0215       3447.89111       2515.87988      0.239703342    
   990.000000       11355.9775       3461.10913       2520.64746      0.244436517    
   991.000000       11408.1182       3474.35278       2525.41699      0.249253675    
   992.000000       11460.4443       3487.62158       2530.18823      0.254156113    
   993.000000       11512.9570       3500.91577       2534.96094      0.259145141    
   994.000000       11565.6562       3514.23535       2539.73560      0.264222145    
   995.000000       11618.5420       3527.58032       2544.51172      0.269388467    
   996.000000       11671.6152       3540.95044       2549.28955      0.274645537    
   997.000000       11724.8760       3554.34570       2554.06909      0.279994696    
   998.000000       11778.3252       3567.76636       2558.85034      0.285437375    
   999.000000       11831.9639       3581.21240       2563.63306      0.290975064    
   1000.00000       11885.7910       3594.68335       2568.41772      0.296609193    
   1001.00000       11939.8076       3608.17969       2573.20386      0.302341223    
   1002.00000       11994.0146       3621.70117       2577.99170      0.308172673    
   1003.00000       12048.4131       3635.24780       2582.78101      0.314105034    
   1004.00000       12103.0010       3648.81934       2587.57202      0.320139885    
   1005.00000       12157.7812       3662.41626       2592.36475      0.326278776    
   1006.00000       12212.7539       3676.03809       2597.15918      0.332523257    
   1007.00000       12267.9180       3689.68506       2601.95508      0.338874936    
   1008.00000       12323.2754       3703.35718       2606.75269      0.345335454    
   1009.00000       12378.8262       3717.05420       2611.55200      0.351906449    
   1010.00000       12434.5703       3730.77637       2616.35278      0.358589530    
   1011.00000       12490.5088       3744.52344       2621.15527      0.365386456    
   1012.00000       12546.6426       3758.29541       2625.95923      0.372298867    
   1013.00000       12602.9707       3772.09253       2630.76489      0.379328519    
   1014.00000       12659.4951       3785.91431       2635.57202      0.386477172    
   1015.00000       12716.2148       3799.76123       2640.38086      0.393746555    
   1016.00000       12773.1318       3813.63281       2645.19116      0.401138514    
   1017.00000       12830.2461       3827.52954       2650.00317      0.408654809    
   1018.00000       12887.5566       3841.45093       2654.81689      0.416297317    
   1019.00000       12945.0664       3855.39722       2659.63208      0.424067885    
   1020.00000       13002.7734       3869.36816       2664.44873      0.431968391    
   1021.00000       13060.6797       3883.36401       2669.26709      0.440000772    
   1022.00000       13118.7852       3897.38452       2674.08691      0.448166937    
   1023.00000       13177.0908       3911.42993       2678.90820      0.456468821    
   1024.00000       13235.5967       3925.50000       2683.73120      0.464908451    
   1025.00000       13294.3027       3939.59473       2688.55566      0.473487794    
   1026.00000       13353.2109       3953.71436       2693.38184      0.482208908    
   1027.00000       13412.3203       3967.85840       2698.20947      0.491073847    
   1028.00000       13471.6318       3982.02710       2703.03857      0.500084639    
   1029.00000       13531.1455       3996.22046       2707.86938      0.509243488    
   1030.00000       13590.8623       4010.43848       2712.70166      0.518552423    
   1031.00000       13650.7832       4024.68091       2717.53540      0.528013706    
   1032.00000       13710.9072       4038.94800       2722.37061      0.537629426    
   1033.00000       13771.2363       4053.23975       2727.20752      0.547401845    
   1034.00000       13831.7705       4067.55591       2732.04565      0.557333171    
   1035.00000       13892.5098       4081.89648       2736.88550      0.567425668    
   1036.00000       13953.4551       4096.26172       2741.72705      0.577681720    
   1037.00000       14014.6064       4110.65137       2746.56982      0.588103533    
   1038.00000       14075.9648       4125.06494       2751.41406      0.598693490    
   1039.00000       14137.5303       4139.50342       2756.26001      0.609453976    
   1040.00000       14199.3037       4153.96631       2761.10742      0.620387435    
   1041.00000       14261.2852       4168.45361       2765.95630      0.631496191    
   1042.00000       14323.4756       4182.96484       2770.80664      0.642782867    
   1043.00000       14385.8750       4197.50098       2775.65845      0.654249787    
   1044.00000       14448.4844       4212.06104       2780.51172      0.665899634    
   1045.00000       14511.3037       4226.64502       2785.36670      0.677734852    
   1046.00000       14574.3340       4241.25391       2790.22290      0.689758003    
   1047.00000       14637.5742       4255.88672       2795.08057      0.701971769    
   1048.00000       14701.0273       4270.54395       2799.93970      0.714378834    
   1049.00000       14764.6914       4285.22510       2804.80054      0.726981759    
   1050.00000       14828.5684       4299.93066       2809.66260      0.739783287    
   1051.00000       14892.6592       4314.66016       2814.52612      0.752786219    
   1052.00000       14956.9619       4329.41406       2819.39136      0.765993237    
   1053.00000       15021.4795       4344.19189       2824.25781      0.779407144    
   1054.00000       15086.2119       4358.99365       2829.12573      0.793030858    
   1055.00000       15151.1582       4373.81934       2833.99512      0.806867242    
   1056.00000       15216.3203       4388.66943       2838.86597      0.820919096    
   1057.00000       15281.6982       4403.54346       2843.73804      0.835189462    
   1058.00000       15347.2930       4418.44141       2848.61182      0.849681199    
   1059.00000       15413.1045       4433.36328       2853.48682      0.864397407    
   1060.00000       15479.1328       4448.30957       2858.36353      0.879341066    
   1061.00000       15545.3789       4463.27930       2863.24146      0.894515276    
   1062.00000       15611.8438       4478.27295       2868.12085      0.909923136    
   1063.00000       15678.5264       4493.29053       2873.00171      0.925567746    
   1064.00000       15745.4297       4508.33203       2877.88379      0.941452324    
   1065.00000       15812.5518       4523.39746       2882.76733      0.957580149    
   1066.00000       15879.8936       4538.48682       2887.65234      0.973954320    
   1067.00000       15947.4570       4553.59961       2892.53882      0.990578234    
   1068.00000       16015.2412       4568.73633       2897.42676       1.00745523    
   1069.00000       16083.2471       4583.89697       2902.31592       1.02458847    
   1070.00000       16151.4863       4599.06982       2907.20654       1.04198170    
   1071.00000       16219.9365       4614.27783       2912.09863       1.05963802    
   1072.00000       16288.6104       4629.50928       2916.99194       1.07756102    
   1073.00000       16357.5088       4644.76416       2921.88672       1.09575438    
   1074.00000       16426.6309       4660.04297       2926.78271       1.11422133    
   1075.00000       16495.9766       4675.34521       2931.68018       1.13296580    
   1076.00000       16565.5469       4690.67139       2936.57910       1.15199113    
   1077.00000       16635.3438       4706.02051       2941.47949       1.17130125    
   1078.00000       16705.3672       4721.39355       2946.38110       1.19089961    
   1079.00000       16775.6152       4736.79004       2951.28394       1.21079016    
   1080.00000       16846.0918       4752.21045       2956.18823       1.23097670    
   1081.00000       16916.7969       4767.65381       2961.09399       1.25146294    
   1082.00000       16987.7285       4783.12061       2966.00098       1.27225268    
   1083.00000       17058.8887       4798.61133       2970.90942       1.29335010    
   1084.00000       17130.2773       4814.12500       2975.81909       1.31475902    
   1085.00000       17201.8965       4829.66211       2980.73022       1.33648336    
   1086.00000       17273.7441       4845.22266       2985.64258       1.35852742    
   1087.00000       17345.8242       4860.80664       2990.55640       1.38089502    
   1088.00000       17418.1348       4876.41406       2995.47144       1.40359044    
   1089.00000       17490.6758       4892.04443       3000.38794       1.42661774    
   1090.00000       17563.4492       4907.69824       3005.30566       1.44998133    
   1091.00000       17636.4551       4923.37549       3010.22461       1.47368526    
   1092.00000       17709.6816       4939.08789       3015.14502       1.49773407    
   1093.00000       17783.1543       4954.81152       3020.06689       1.52213204    
   1094.00000       17856.8594       4970.55811       3024.98975       1.54688346    
   1095.00000       17930.7988       4986.32812       3029.91406       1.57199287    
   1096.00000       18004.9746       5002.12109       3034.83984       1.59746492    
   1097.00000       18079.3848       5017.93750       3039.76660       1.62330389    
   1098.00000       18154.0312       5033.77686       3044.69482       1.64951444    
   1099.00000       18228.9141       5049.63916       3049.62451       1.67610145    
   1100.00000       18304.0332       5065.52490       3054.55518       1.70306933    
   1101.00000       18379.3906       5081.43311       3059.48730       1.73042285    
   1102.00000       18454.9863       5097.36475       3064.42090       1.75816703    
   1103.00000       18530.8203       5113.31934       3069.35547       1.78630650    
   1104.00000       18606.8906       5129.29639       3074.29150       1.81484616    
   1105.00000       18683.2031       5145.29688       3079.22876       1.84379113    
   1106.00000       18759.7539       5161.32031       3084.16724       1.87314618    
   1107.00000       18836.5469       5177.36621       3089.10693       1.90291655    
   1108.00000       18913.5781       5193.43555       3094.04810       1.93310714    
   1109.00000       18990.8535       5209.52734       3098.99048       1.96372318    
   1110.00000       19068.3691       5225.64160       3103.93408       1.99477005    
   1111.00000       19146.1270       5241.77930       3108.87891       2.02625275    
   1112.00000       19224.1289       5257.93945       3113.82495       2.05817676    
   1113.00000       19302.3730       5274.12256       3118.77246       2.09054708    
   1114.00000       19380.8613       5290.32812       3123.72119       2.12336969    
   1115.00000       19459.5938       5306.55664       3128.67090       2.15664983    
   1116.00000       19538.5723       5322.80762       3133.62207       2.19039297    
   1117.00000       19617.7949       5339.08105       3138.57446       2.22460461    
   1118.00000       19697.2637       5355.37744       3143.52808       2.25929046    
   1119.00000       19776.9785       5371.69629       3148.48291       2.29445624    
   1120.00000       19856.9414       5388.03809       3153.43896       2.33010793    
   1121.00000       19937.1504       5404.40234       3158.39624       2.36625075    
   1122.00000       20017.6074       5420.78857       3163.35498       2.40289140    
   1123.00000       20098.3145       5437.19775       3168.31470       2.44003510    
   1124.00000       20179.2695       5453.62939       3173.27563       2.47768807    
   1125.00000       20260.4727       5470.08350       3178.23804       2.51585627    
   1126.00000       20341.9277       5486.56006       3183.20142       2.55454612    
   1127.00000       20423.6328       5503.05908       3188.16602       2.59376335    
   1128.00000       20505.5879       5519.58057       3193.13184       2.63351464    
   1129.00000       20587.7949       5536.12402       3198.09888       2.67380595    
   1130.00000       20670.2539       5552.69043       3203.06738       2.71464372    
   1131.00000       20752.9648       5569.27881       3208.03687       2.75603437    
   1132.00000       20835.9297       5585.88965       3213.00757       2.79798436    
   1133.00000       20919.1484       5602.52246       3217.97925       2.84050035    
   1134.00000       21002.6191       5619.17773       3222.95239       2.88358879    
   1135.00000       21086.3457       5635.85498       3227.92676       2.92725635    
   1136.00000       21170.3281       5652.55469       3232.90210       2.97150970    
   1137.00000       21254.5645       5669.27686       3237.87891       3.01635575    
   1138.00000       21339.0586       5686.02100       3242.85669       3.06180143    
   1139.00000       21423.8086       5702.78711       3247.83569       3.10785365    
   1140.00000       21508.8145       5719.57520       3252.81592       3.15451908    
   1141.00000       21594.0801       5736.38574       3257.79736       3.20180535    
   1142.00000       21679.6016       5753.21826       3262.77979       3.24971890    
   1143.00000       21765.3828       5770.07275       3267.76367       3.29826760    
   1144.00000       21851.4238       5786.94922       3272.74854       3.34745836    
   1145.00000       21937.7227       5803.84766       3277.73462       3.39729834    
   1146.00000       22024.2832       5820.76807       3282.72192       3.44779539    
   1147.00000       22111.1035       5837.71094       3287.71021       3.49895668    
   1148.00000       22198.1855       5854.67529       3292.69971       3.55078983    
   1149.00000       22285.5293       5871.66162       3297.69043       3.60330248    
   1150.00000       22373.1348       5888.66943       3302.68237       3.65650225    
   1151.00000       22461.0039       5905.69971       3307.67529       3.71039677    
   1152.00000       22549.1367       5922.75146       3312.66943       3.76499414    
   1153.00000       22637.5312       5939.82520       3317.66479       3.82030225    
   1154.00000       22726.1914       5956.92090       3322.66113       3.87632895    
   1155.00000       22815.1152       5974.03809       3327.65869       3.93308234    
   1156.00000       22904.3066       5991.17676       3332.65747       3.99057055    
   1157.00000       22993.7617       6008.33789       3337.65747       4.04880142    
   1158.00000       23083.4844       6025.52002       3342.65845       4.10778379    
   1159.00000       23173.4727       6042.72412       3347.66040       4.16752625    
   1160.00000       23263.7305       6059.94971       3352.66382       4.22803593    
   1161.00000       23354.2539       6077.19727       3357.66797       4.28932285    
   1162.00000       23445.0469       6094.46631       3362.67358       4.35139465    
   1163.00000       23536.1094       6111.75684       3367.68018       4.41426039    
   1164.00000       23627.4395       6129.06885       3372.68799       4.47792864    
   1165.00000       23719.0410       6146.40234       3377.69678       4.54240799    
   1166.00000       23810.9141       6163.75732       3382.70679       4.60770798    
   1167.00000       23903.0566       6181.13428       3387.71777       4.67383671    
   1168.00000       23995.4707       6198.53223       3392.72998       4.74080420    
   1169.00000       24088.1582       6215.95166       3397.74316       4.80861902    
   1170.00000       24181.1172       6233.39258       3402.75757       4.87729073    
   1171.00000       24274.3496       6250.85498       3407.77295       4.94682837    
   1172.00000       24367.8555       6268.33838       3412.78955       5.01724148    
   1173.00000       24461.6348       6285.84375       3417.80713       5.08853912    
   1174.00000       24555.6895       6303.37012       3422.82593       5.16073132    
   1175.00000       24650.0195       6320.91748       3427.84595       5.23382759    
   1176.00000       24744.6250       6338.48633       3432.86670       5.30783796    
   1177.00000       24839.5078       6356.07666       3437.88867       5.38277197    
   1178.00000       24934.6660       6373.68799       3442.91187       5.45863914    
   1179.00000       25030.1035       6391.32031       3447.93604       5.53545046    
   1180.00000       25125.8164       6408.97412       3452.96143       5.61321497    
   1181.00000       25221.8086       6426.64941       3457.98755       5.69194317    
   1182.00000       25318.0801       6444.34521       3463.01514       5.77164602    
   1183.00000       25414.6309       6462.06250       3468.04346       5.85233259    
   1184.00000       25511.4629       6479.80078       3473.07300       5.93401480    
   1185.00000       25608.5742       6497.56006       3478.10376       6.01670170    
   1186.00000       25705.9668       6515.34033       3483.13525       6.10040474    
   1187.00000       25803.6406       6533.14160       3488.16797       6.18513489    
   1188.00000       25901.5957       6550.96387       3493.20190       6.27090216    
   1189.00000       25999.8340       6568.80713       3498.23657       6.35771799    
   1190.00000       26098.3555       6586.67139       3503.27246       6.44559336    
   1191.00000       26197.1621       6604.55664       3508.30957       6.53453970    
   1192.00000       26296.2520       6622.46289       3513.34741       6.62456703    
   1193.00000       26395.6250       6640.38965       3518.38647       6.71568775    
   1194.00000       26495.2852       6658.33740       3523.42651       6.80791283    
   1195.00000       26595.2305       6676.30615       3528.46777       6.90125370    
   1196.00000       26695.4629       6694.29541       3533.51001       6.99572182    
   1197.00000       26795.9805       6712.30566       3538.55322       7.09132957    
   1198.00000       26896.7871       6730.33691       3543.59741       7.18808794    
   1199.00000       26997.8809       6748.38818       3548.64258       7.28600883    
   1200.00000       27099.2637       6766.46094       3553.68896       7.38510466    
   1201.00000       27200.9336       6784.55371       3558.73633       7.48538733    
   1202.00000       27302.8945       6802.66748       3563.78467       7.58686924    
   1203.00000       27405.1465       6820.80225       3568.83398       7.68956184    
   1204.00000       27507.6875       6838.95703       3573.88452       7.79347849    
   1205.00000       27610.5195       6857.13281       3578.93579       7.89863110    
   1206.00000       27713.6445       6875.32861       3583.98828       8.00503254    
   1207.00000       27817.0605       6893.54541       3589.04175       8.11269569    
   1208.00000       27920.7695       6911.78271       3594.09619       8.22163296    
   1209.00000       28024.7734       6930.04053       3599.15161       8.33185673    
   1210.00000       28129.0684       6948.31885       3604.20825       8.44338131    
   1211.00000       28233.6602       6966.61719       3609.26562       8.55621910    
   1212.00000       28338.5449       6984.93652       3614.32422       8.67038250    
   1213.00000       28443.7266       7003.27588       3619.38354       8.78588676    
   1214.00000       28549.2031       7021.63574       3624.44409       8.90274429    
   1215.00000       28654.9766       7040.01611       3629.50562       9.02096844    
   1216.00000       28761.0469       7058.41699       3634.56812       9.14057255    
   1217.00000       28867.4141       7076.83789       3639.63159       9.26157188    
   1218.00000       28974.0801       7095.27881       3644.69604       9.38397884    
   1219.00000       29081.0449       7113.74023       3649.76147       9.50780773    
   1220.00000       29188.3086       7132.22217       3654.82788       9.63307285    
   1221.00000       29295.8711       7150.72412       3659.89551       9.75978947    
   1222.00000       29403.7363       7169.24609       3664.96387       9.88796997    
   1223.00000       29511.9004       7187.78857       3670.03320       10.0176306    
   1224.00000       29620.3672       7206.35107       3675.10352       10.1487846    
   1225.00000       29729.1348       7224.93359       3680.17480       10.2814474    
   1226.00000       29838.2051       7243.53613       3685.24731       10.4156332    
   1227.00000       29947.5781       7262.15918       3690.32056       10.5513582    
