   Temperature           BIR            BW1               BW2             BSW
   806.000000       4468.06250       1472.32324       1677.11108       3.04782670E-03
   807.000000       4493.22607       1480.66492       1681.47974       3.13770561E-03
   808.000000       4518.50146       1489.03381       1685.85120       3.23000876E-03
   809.000000       4543.88770       1497.43005       1690.22534       3.32479551E-03
   810.000000       4569.38574       1505.85339       1694.60229       3.42212617E-03
   811.000000       4594.99609       1514.30408       1698.98206       3.52206221E-03
   812.000000       4620.71875       1522.78198       1703.36450       3.62466695E-03
   813.000000       4646.55420       1531.28711       1707.74963       3.73000442E-03
   814.000000       4672.50293       1539.81958       1712.13757       3.83814052E-03
   815.000000       4698.56543       1548.37927       1716.52820       3.94914253E-03
   816.000000       4724.74170       1556.96619       1720.92151       4.06307820E-03
   817.000000       4751.03174       1565.58032       1725.31763       4.18001832E-03
   818.000000       4777.43701       1574.22180       1729.71631       4.30003414E-03
   819.000000       4803.95703       1582.89050       1734.11768       4.42319829E-03
   820.000000       4830.59229       1591.58655       1738.52185       4.54958575E-03
   821.000000       4857.34326       1600.30969       1742.92859       4.67927195E-03
   822.000000       4884.21045       1609.06018       1747.33801       4.81233560E-03
   823.000000       4911.19385       1617.83801       1751.75012       4.94885491E-03
   824.000000       4938.29443       1626.64294       1756.16492       5.08891139E-03
   825.000000       4965.51172       1635.47534       1760.58228       5.23258746E-03
   826.000000       4992.84668       1644.33484       1765.00232       5.37996739E-03
   827.000000       5020.29980       1653.22168       1769.42493       5.53113781E-03
   828.000000       5047.87109       1662.13574       1773.85022       5.68618532E-03
   829.000000       5075.56055       1671.07703       1778.27808       5.84520074E-03
   830.000000       5103.36963       1680.04565       1782.70862       6.00827439E-03
   831.000000       5131.29785       1689.04150       1787.14172       6.17550081E-03
   832.000000       5159.34570       1698.06458       1791.57739       6.34697406E-03
   833.000000       5187.51318       1707.11499       1796.01562       6.52279239E-03
   834.000000       5215.80176       1716.19250       1800.45642       6.70305407E-03
   835.000000       5244.21094       1725.29736       1804.89990       6.88786013E-03
   836.000000       5272.74121       1734.42957       1809.34583       7.07731443E-03
   837.000000       5301.39355       1743.58887       1813.79443       7.27152126E-03
   838.000000       5330.16748       1752.77551       1818.24548       7.47058867E-03
   839.000000       5359.06348       1761.98938       1822.69910       7.67462607E-03
   840.000000       5388.08252       1771.23047       1827.15527       7.88374431E-03
   841.000000       5417.22461       1780.49878       1831.61389       8.09805840E-03
   842.000000       5446.49023       1789.79431       1836.07507       8.31768289E-03
   843.000000       5475.87939       1799.11707       1840.53882       8.54273792E-03
   844.000000       5505.39258       1808.46716       1845.00500       8.77334271E-03
   845.000000       5535.03076       1817.84436       1849.47375       9.00962111E-03
   846.000000       5564.79346       1827.24878       1853.94495       9.25169792E-03
   847.000000       5594.68213       1836.68054       1858.41858       9.49970260E-03
   848.000000       5624.69580       1846.13940       1862.89478       9.75376274E-03
   849.000000       5654.83594       1855.62549       1867.37341       1.00140143E-02
   850.000000       5685.10254       1865.13879       1871.85449       1.02805914E-02
   851.000000       5715.49561       1874.67932       1876.33801       1.05536310E-02
   852.000000       5746.01611       1884.24695       1880.82410       1.08332764E-02
   853.000000       5776.66406       1893.84180       1885.31250       1.11196693E-02
   854.000000       5807.44043       1903.46387       1889.80334       1.14129558E-02
   855.000000       5838.34473       1913.11316       1894.29675       1.17132859E-02
   856.000000       5869.37793       1922.78955       1898.79248       1.20208114E-02
   857.000000       5900.54004       1932.49316       1903.29065       1.23356860E-02
   858.000000       5931.83203       1942.22388       1907.79114       1.26580680E-02
   859.000000       5963.25391       1951.98181       1912.29407       1.29881175E-02
   860.000000       5994.80566       1961.76685       1916.79944       1.33259995E-02
   861.000000       6026.48828       1971.57910       1921.30725       1.36718787E-02
   862.000000       6058.30176       1981.41846       1925.81738       1.40259275E-02
   863.000000       6090.24707       1991.28491       1930.32983       1.43883163E-02
   864.000000       6122.32373       2001.17847       1934.84473       1.47592230E-02
   865.000000       6154.53271       2011.09924       1939.36194       1.51388263E-02
   866.000000       6186.87451       2021.04700       1943.88159       1.55273089E-02
   867.000000       6219.34912       2031.02197       1948.40356       1.59248579E-02
   868.000000       6251.95703       2041.02405       1952.92786       1.63316634E-02
   869.000000       6284.69873       2051.05322       1957.45447       1.67479161E-02
   870.000000       6317.57471       2061.10938       1961.98340       1.71738137E-02
   871.000000       6350.58496       2071.19263       1966.51477       1.76095590E-02
   872.000000       6383.73047       2081.30298       1971.04834       1.80553515E-02
   873.000000       6417.01074       2091.44043       1975.58423       1.85114015E-02
   874.000000       6450.42725       2101.60498       1980.12244       1.89779196E-02
   875.000000       6483.97949       2111.79639       1984.66296       1.94551218E-02
   876.000000       6517.66846       2122.01489       1989.20581       1.99432261E-02
   877.000000       6551.49463       2132.26050       1993.75085       2.04424579E-02
   878.000000       6585.45752       2142.53320       1998.29834       2.09530406E-02
   879.000000       6619.55811       2152.83276       2002.84790       2.14752071E-02
   880.000000       6653.79736       2163.15942       2007.39990       2.20091920E-02
   881.000000       6688.17432       2173.51318       2011.95410       2.25552339E-02
   882.000000       6722.69043       2183.89355       2016.51050       2.31135804E-02
   883.000000       6757.34619       2194.30127       2021.06921       2.36844737E-02
   884.000000       6792.14111       2204.73584       2025.63013       2.42681708E-02
   885.000000       6827.07617       2215.19727       2030.19324       2.48649269E-02
   886.000000       6862.15186       2225.68579       2034.75867       2.54750010E-02
   887.000000       6897.36816       2236.20117       2039.32629       2.60986630E-02
   888.000000       6932.72607       2246.74341       2043.89612       2.67361794E-02
   889.000000       6968.22510       2257.31274       2048.46826       2.73878276E-02
   890.000000       7003.86670       2267.90894       2053.04248       2.80538872E-02
   891.000000       7039.65039       2278.53198       2057.61890       2.87346430E-02
   892.000000       7075.57715       2289.18188       2062.19751       2.94303838E-02
   893.000000       7111.64697       2299.85864       2066.77832       3.01414058E-02
   894.000000       7147.86084       2310.56250       2071.36157       3.08680069E-02
   895.000000       7184.21826       2321.29297       2075.94678       3.16104926E-02
   896.000000       7220.72070       2332.05029       2080.53418       3.23691741E-02
   897.000000       7257.36768       2342.83447       2085.12354       3.31443697E-02
   898.000000       7294.15967       2353.64551       2089.71533       3.39363925E-02
   899.000000       7331.09766       2364.48340       2094.30908       3.47455740E-02
   900.000000       7368.18164       2375.34814       2098.90527       3.55722457E-02
   901.000000       7405.41211       2386.23950       2103.50342       3.64167430E-02
   902.000000       7442.78955       2397.15796       2108.10352       3.72794122E-02
   903.000000       7480.31445       2408.10278       2112.70605       3.81605960E-02
   904.000000       7517.98682       2419.07471       2117.31055       3.90606560E-02
   905.000000       7555.80762       2430.07324       2121.91724       3.99799459E-02
   906.000000       7593.77637       2441.09839       2126.52612       4.09188420E-02
   907.000000       7631.89453       2452.15039       2131.13696       4.18777056E-02
   908.000000       7670.16211       2463.22900       2135.74976       4.28569242E-02
   909.000000       7708.57910       2474.33447       2140.36499       4.38568741E-02
   910.000000       7747.14648       2485.46655       2144.98218       4.48779576E-02
   911.000000       7785.86475       2496.62524       2149.60132       4.59205657E-02
   912.000000       7824.73340       2507.81055       2154.22266       4.69851010E-02
   913.000000       7863.75391       2519.02271       2158.84619       4.80719805E-02
   914.000000       7902.92578       2530.26123       2163.47168       4.91816178E-02
   915.000000       7942.25049       2541.52661       2168.09912       5.03144413E-02
   916.000000       7981.72754       2552.81836       2172.72876       5.14708757E-02
   917.000000       8021.35742       2564.13696       2177.36035       5.26513644E-02
   918.000000       8061.14111       2575.48193       2181.99414       5.38563542E-02
   919.000000       8101.07861       2586.85376       2186.62988       5.50862923E-02
   920.000000       8141.17041       2598.25195       2191.26758       5.63416407E-02
   921.000000       8181.41699       2609.67676       2195.90747       5.76228723E-02
   922.000000       8221.81836       2621.12793       2200.54932       5.89304529E-02
   923.000000       8262.37598       2632.60571       2205.19312       6.02648705E-02
   924.000000       8303.08887       2644.11011       2209.83887       6.16266131E-02
   925.000000       8343.95898       2655.64087       2214.48682       6.30161762E-02
   926.000000       8384.98535       2667.19800       2219.13672       6.44340739E-02
   927.000000       8426.16895       2678.78174       2223.78857       6.58808127E-02
   928.000000       8467.50977       2690.39185       2228.44238       6.73569143E-02
   929.000000       8509.00977       2702.02856       2233.09839       6.88629076E-02
   930.000000       8550.66797       2713.69141       2237.75610       7.03993365E-02
   931.000000       8592.48438       2725.38086       2242.41602       7.19667375E-02
   932.000000       8634.46094       2737.09668       2247.07764       7.35656768E-02
   933.000000       8676.59668       2748.83887       2251.74146       7.51967207E-02
   934.000000       8718.89258       2760.60742       2256.40723       7.68604279E-02
   935.000000       8761.34961       2772.40210       2261.07495       7.85573870E-02
   936.000000       8803.96777       2784.22339       2265.74438       8.02881867E-02
   937.000000       8846.74707       2796.07080       2270.41602       8.20534304E-02
   938.000000       8889.68848       2807.94458       2275.08960       8.38537216E-02
   939.000000       8932.79199       2819.84473       2279.76489       8.56896788E-02
   940.000000       8976.05762       2831.77100       2284.44238       8.75619352E-02
   941.000000       9019.48730       2843.72363       2289.12158       8.94711241E-02
   942.000000       9063.08008       2855.70264       2293.80273       9.14178863E-02
   943.000000       9106.83789       2867.70752       2298.48608       9.34028849E-02
   944.000000       9150.75879       2879.73877       2303.17114       9.54267904E-02
   945.000000       9194.84570       2891.79639       2307.85791       9.74902660E-02
   946.000000       9239.09668       2903.87988       2312.54688       9.95940119E-02
   947.000000       9283.51465       2915.98975       2317.23755      0.101738714    
   948.000000       9328.09766       2928.12549       2321.93018      0.103925087    
   949.000000       9372.84863       2940.28760       2326.62476      0.106153846    
   950.000000       9417.76562       2952.47583       2331.32104      0.108425714    
   951.000000       9462.85059       2964.68994       2336.01929      0.110741444    
   952.000000       9508.10352       2976.93042       2340.71948      0.113101773    
   953.000000       9553.52441       2989.19678       2345.42163      0.115507469    
   954.000000       9599.11328       3001.48926       2350.12549      0.117959306    
   955.000000       9644.87305       3013.80762       2354.83105      0.120458059    
   956.000000       9690.80078       3026.15210       2359.53882      0.123004533    
   957.000000       9736.89941       3038.52271       2364.24829      0.125599533    
   958.000000       9783.16895       3050.91895       2368.95947      0.128243878    
   959.000000       9829.60938       3063.34155       2373.67261      0.130938396    
   960.000000       9876.22070       3075.78979       2378.38745      0.133683935    
   961.000000       9923.00391       3088.26416       2383.10425      0.136481345    
   962.000000       9969.95898       3100.76416       2387.82275      0.139331490    
   963.000000       10017.0879       3113.29028       2392.54321      0.142235264    
   964.000000       10064.3887       3125.84229       2397.26538      0.145193532    
   965.000000       10111.8633       3138.41992       2401.98950      0.148207232    
   966.000000       10159.5127       3151.02368       2406.71533      0.151277274    
   967.000000       10207.3359       3163.65308       2411.44287      0.154404581    
   968.000000       10255.3340       3176.30835       2416.17236      0.157590106    
   969.000000       10303.5078       3188.98950       2420.90356      0.160834789    
   970.000000       10351.8564       3201.69629       2425.63672      0.164139628    
   971.000000       10400.3828       3214.42896       2430.37134      0.167505592    
   972.000000       10449.0850       3227.18726       2435.10791      0.170933679    
   973.000000       10497.9639       3239.97119       2439.84619      0.174424917    
   974.000000       10547.0205       3252.78101       2444.58643      0.177980319    
   975.000000       10596.2549       3265.61621       2449.32812      0.181600928    
   976.000000       10645.6680       3278.47729       2454.07178      0.185287818    
   977.000000       10695.2607       3291.36401       2458.81714      0.189042047    
   978.000000       10745.0312       3304.27637       2463.56445      0.192864686    
   979.000000       10794.9824       3317.21436       2468.31323      0.196756870    
   980.000000       10845.1143       3330.17798       2473.06372      0.200719699    
   981.000000       10895.4258       3343.16699       2477.81616      0.204754293    
   982.000000       10945.9189       3356.18164       2482.57031      0.208861828    
   983.000000       10996.5938       3369.22192       2487.32593      0.213043436    
   984.000000       11047.4502       3382.28760       2492.08350      0.217300326    
   985.000000       11098.4893       3395.37866       2496.84277      0.221633673    
   986.000000       11149.7109       3408.49536       2501.60376      0.226044685    
   987.000000       11201.1162       3421.63745       2506.36646      0.230534613    
   988.000000       11252.7051       3434.80518       2511.13086      0.235104680    
   989.000000       11304.4775       3447.99805       2515.89673      0.239756167    
   990.000000       11356.4355       3461.21655       2520.66455      0.244490340    
   991.000000       11408.5791       3474.46021       2525.43408      0.249308497    
   992.000000       11460.9072       3487.72925       2530.20508      0.254211932    
   993.000000       11513.4219       3501.02393       2534.97803      0.259202033    
   994.000000       11566.1230       3514.34375       2539.75244      0.264280081    
   995.000000       11619.0107       3527.68872       2544.52856      0.269447505    
   996.000000       11672.0859       3541.05908       2549.30664      0.274705619    
   997.000000       11725.3496       3554.45483       2554.08594      0.280055910    
   998.000000       11778.8008       3567.87573       2558.86719      0.285499722    
   999.000000       11832.4414       3581.32178       2563.65015      0.291038543    
   1000.00000       11886.2705       3594.79321       2568.43457      0.296673834    
   1001.00000       11940.2900       3608.28979       2573.22070      0.302407056    
   1002.00000       11994.4990       3621.81152       2578.00854      0.308239698    
   1003.00000       12048.8994       3635.35815       2582.79785      0.314173311    
   1004.00000       12103.4902       3648.93018       2587.58887      0.320209384    
   1005.00000       12158.2725       3662.52734       2592.38159      0.326349527    
   1006.00000       12213.2471       3676.14941       2597.17603      0.332595319    
   1007.00000       12268.4131       3689.79688       2601.97192      0.338948309    
   1008.00000       12323.7725       3703.46899       2606.76953      0.345410138    
   1009.00000       12379.3262       3717.16626       2611.56860      0.351982474    
   1010.00000       12435.0723       3730.88867       2616.36938      0.358666927    
   1011.00000       12491.0137       3744.63599       2621.17188      0.365465224    
   1012.00000       12547.1494       3758.40820       2625.97583      0.372379065    
   1013.00000       12603.4795       3772.20557       2630.78149      0.379410148    
   1014.00000       12660.0059       3786.02783       2635.58862      0.386560261    
   1015.00000       12716.7285       3799.87476       2640.39746      0.393831134    
   1016.00000       12773.6475       3813.74683       2645.20776      0.401224583    
   1017.00000       12830.7637       3827.64355       2650.01978      0.408742428    
   1018.00000       12888.0771       3841.56519       2654.83325      0.416386485    
   1019.00000       12945.5889       3855.51172       2659.64844      0.424158603    
   1020.00000       13003.2988       3869.48315       2664.46509      0.432060719    
   1021.00000       13061.2070       3883.47925       2669.28345      0.440094739    
   1022.00000       13119.3154       3897.50000       2674.10327      0.448262542    
   1023.00000       13177.6230       3911.54565       2678.92456      0.456566095    
   1024.00000       13236.1309       3925.61597       2683.74756      0.465007424    
   1025.00000       13294.8398       3939.71094       2688.57202      0.473588526    
   1026.00000       13353.7500       3953.83057       2693.39819      0.482311368    
   1027.00000       13412.8613       3967.97510       2698.22559      0.491178095    
   1028.00000       13472.1758       3982.14404       2703.05493      0.500190735    
   1029.00000       13531.6914       3996.33765       2707.88550      0.509351373    
   1030.00000       13591.4111       4010.55591       2712.71777      0.518662214    
   1031.00000       13651.3340       4024.79858       2717.55151      0.528125346    
   1032.00000       13711.4609       4039.06592       2722.38672      0.537742972    
   1033.00000       13771.7930       4053.35791       2727.22339      0.547517359    
   1034.00000       13832.3291       4067.67432       2732.06177      0.557450652    
   1035.00000       13893.0713       4082.01514       2736.90161      0.567545235    
   1036.00000       13954.0186       4096.38037       2741.74292      0.577803254    
   1037.00000       14015.1729       4110.77051       2746.58569      0.588227153    
   1038.00000       14076.5332       4125.18457       2751.43018      0.598819256    
   1039.00000       14138.1016       4139.62305       2756.27588      0.609581888    
   1040.00000       14199.8770       4154.08643       2761.12329      0.620517492    
   1041.00000       14261.8613       4168.57373       2765.97217      0.631628513    
   1042.00000       14324.0547       4183.08545       2770.82251      0.642917395    
   1043.00000       14386.4561       4197.62158       2775.67432      0.654386580    
   1044.00000       14449.0684       4212.18164       2780.52759      0.666038692    
   1045.00000       14511.8896       4226.76611       2785.38232      0.677876234    
   1046.00000       14574.9229       4241.37500       2790.23853      0.689901829    
   1047.00000       14638.1660       4256.00830       2795.09619      0.702117980    
   1048.00000       14701.6211       4270.66553       2799.95532      0.714527428    
   1049.00000       14765.2881       4285.34717       2804.81592      0.727132857    
   1050.00000       14829.1680       4300.05273       2809.67822      0.739936948    
   1051.00000       14893.2607       4314.78271       2814.54175      0.752942383    
   1052.00000       14957.5664       4329.53662       2819.40674      0.766152024    
   1053.00000       15022.0869       4344.31445       2824.27319      0.779568613    
   1054.00000       15086.8213       4359.11670       2829.14111      0.793194950    
   1055.00000       15151.7705       4373.94287       2834.01025      0.807034016    
   1056.00000       15216.9355       4388.79346       2838.88110      0.821088612    
   1057.00000       15282.3164       4403.66748       2843.75342      0.835361779    
   1058.00000       15347.9131       4418.56592       2848.62695      0.849856317    
   1059.00000       15413.7275       4433.48779       2853.50220      0.864575386    
   1060.00000       15479.7588       4448.43408       2858.37866      0.879521966    
   1061.00000       15546.0078       4463.40430       2863.25659      0.894699156    
   1062.00000       15612.4746       4478.39844       2868.13574      0.910109997    
   1063.00000       15679.1602       4493.41602       2873.01660      0.925757647    
   1064.00000       15746.0654       4508.45801       2877.89868      0.941645324    
   1065.00000       15813.1904       4523.52344       2882.78223      0.957776248    
   1066.00000       15880.5361       4538.61279       2887.66724      0.974153578    
   1067.00000       15948.1016       4553.72607       2892.55371      0.990780711    
   1068.00000       16015.8887       4568.86279       2897.44141       1.00766087    
   1069.00000       16083.8975       4584.02344       2902.33057       1.02479756    
   1070.00000       16152.1279       4599.20801       2907.22119       1.04219401    
   1071.00000       16220.5820       4614.41602       2912.11304       1.05985379    
   1072.00000       16289.2578       4629.64795       2917.00635       1.07778037    
   1073.00000       16358.1582       4644.90332       2921.90112       1.09597707    
   1074.00000       16427.2832       4660.18262       2926.79712       1.11444771    
   1075.00000       16496.6309       4675.48535       2931.69458       1.13319564    
   1076.00000       16566.2051       4690.81152       2936.59351       1.15222466    
   1077.00000       16636.0039       4706.16162       2941.49365       1.17153847    
   1078.00000       16706.0293       4721.53516       2946.39526       1.19114065    
   1079.00000       16776.2812       4736.93213       2951.29810       1.21103501    
   1080.00000       16846.7617       4752.35254       2956.20239       1.23122525    
   1081.00000       16917.4668       4767.79639       2961.10815       1.25171542    
   1082.00000       16988.4023       4783.26367       2966.01514       1.27250922    
   1083.00000       17059.5645       4798.75439       2970.92334       1.29361057    
   1084.00000       17130.9570       4814.26904       2975.83301       1.31502354    
   1085.00000       17202.5781       4829.80664       2980.74414       1.33675218    
   1086.00000       17274.4297       4845.36768       2985.65649       1.35880029    
   1087.00000       17346.5117       4860.95166       2990.57007       1.38117218    
   1088.00000       17418.8242       4876.55957       2995.48511       1.40387177    
   1089.00000       17491.3691       4892.19043       3000.40161       1.42690349    
   1090.00000       17564.1445       4907.84473       3005.31909       1.45027149    
   1091.00000       17637.1543       4923.52197       3010.23828       1.47397995    
   1092.00000       17710.3945       4939.22266       3015.15845       1.49803329    
   1093.00000       17783.8691       4954.94678       3020.08008       1.52243578    
   1094.00000       17857.5781       4970.69385       3025.00317       1.54719198    
   1095.00000       17931.5215       4986.46436       3029.92725       1.57230616    
   1096.00000       18005.6992       5002.25781       3034.85278       1.59778285    
   1097.00000       18080.1133       5018.07422       3039.77979       1.62362671    
   1098.00000       18154.7637       5033.91357       3044.70801       1.64984226    
   1099.00000       18229.6484       5049.77637       3049.63745       1.67643416    
   1100.00000       18304.7715       5065.66211       3054.56812       1.70340705    
   1101.00000       18380.1309       5081.57080       3059.50024       1.73076582    
   1102.00000       18455.7305       5097.50244       3064.43359       1.75851512    
   1103.00000       18531.5664       5113.45752       3069.36816       1.78665984    
   1104.00000       18607.6406       5129.43506       3074.30396       1.81520486    
   1105.00000       18683.9551       5145.43555       3079.24121       1.84415519    
   1106.00000       18760.5098       5161.45898       3084.17969       1.87351573    
   1107.00000       18837.3047       5177.50537       3089.11938       1.90329158    
   1108.00000       18914.3398       5193.57471       3094.06030       1.93348777    
   1109.00000       18991.6172       5209.66699       3099.00269       1.96410966    
   1110.00000       19069.1367       5225.78174       3103.94629       1.99516213    
   1111.00000       19146.8984       5241.91943       3108.89087       2.02665067    
   1112.00000       19224.9023       5258.08008       3113.83691       2.05858064    
   1113.00000       19303.1504       5274.26318       3118.78442       2.09095716    
   1114.00000       19381.6406       5290.46924       3123.73291       2.12378573    
   1115.00000       19460.3770       5306.69775       3128.68262       2.15707183    
   1116.00000       19539.3574       5322.94922       3133.63379       2.19082117    
   1117.00000       19618.5840       5339.22314       3138.58594       2.22503924    
   1118.00000       19698.0566       5355.52002       3143.53955       2.25973153    
   1119.00000       19777.7754       5371.83887       3148.49438       2.29490376    
   1120.00000       19857.7402       5388.18066       3153.45020       2.33056188    
   1121.00000       19937.9531       5404.54541       3158.40747       2.36671162    
   1122.00000       20018.4141       5420.93213       3163.36597       2.40335870    
   1123.00000       20099.1230       5437.34131       3168.32568       2.44050932    
   1124.00000       20180.0820       5453.77344       3173.28662       2.47816920    
   1125.00000       20261.2891       5470.22754       3178.24878       2.51634431    
   1126.00000       20342.7461       5486.70459       3183.21216       2.55504131    
   1127.00000       20424.4551       5503.20361       3188.17676       2.59426570    
   1128.00000       20506.4141       5519.72559       3193.14233       2.63402414    
   1129.00000       20588.6230       5536.26953       3198.10938       2.67432284    
   1130.00000       20671.0859       5552.83594       3203.07764       2.71516800    
   1131.00000       20753.8008       5569.42432       3208.04712       2.75656629    
   1132.00000       20836.7695       5586.03564       3213.01758       2.79852390    
   1133.00000       20919.9902       5602.66895       3217.98950       2.84104753    
   1134.00000       21003.4648       5619.32422       3222.96240       2.88414383    
   1135.00000       21087.1953       5636.00195       3227.93652       2.92781925    
   1136.00000       21171.1816       5652.70215       3232.91187       2.97208071    
   1137.00000       21255.4219       5669.42432       3237.88843       3.01693487    
   1138.00000       21339.9180       5686.16846       3242.86621       3.06238866    
   1139.00000       21424.6719       5702.93506       3247.84521       3.10844922    
   1140.00000       21509.6816       5719.72363       3252.82520       3.15512323    
   1141.00000       21594.9492       5736.53418       3257.80640       3.20241785    
   1142.00000       21680.4746       5753.36670       3262.78906       3.25034022    
   1143.00000       21766.2598       5770.22168       3267.77246       3.29889750    
   1144.00000       21852.3027       5787.09863       3272.75732       3.34809709    
   1145.00000       21938.6074       5803.99707       3277.74341       3.39794612    
   1146.00000       22025.1699       5820.91797       3282.73047       3.44845223    
   1147.00000       22111.9941       5837.86084       3287.71875       3.49962258    
   1148.00000       22199.0801       5854.82568       3292.70801       3.55146503    
   1149.00000       22286.4277       5871.81201       3297.69873       3.60398722    
   1150.00000       22374.0371       5888.82031       3302.69043       3.65719628    
   1151.00000       22461.9082       5905.85059       3307.68335       3.71110058    
   1152.00000       22550.0449       5922.90283       3312.67725       3.76570773    
   1153.00000       22638.4434       5939.97705       3317.67261       3.82102585    
   1154.00000       22727.1074       5957.07275       3322.66895       3.87706232    
   1155.00000       22816.0352       5974.18994       3327.66626       3.93382597    
   1156.00000       22905.2285       5991.32959       3332.66479       3.99132419    
   1157.00000       22994.6875       6008.49023       3337.66455       4.04956579    
   1158.00000       23084.4141       6025.67285       3342.66553       4.10855865    
   1159.00000       23174.4062       6042.87744       3347.66748       4.16831112    
   1160.00000       23264.6660       6060.10352       3352.67065       4.22883224    
   1161.00000       23355.1953       6077.35107       3357.67480       4.29012966    
   1162.00000       23445.9922       6094.62012       3362.68018       4.35221243    
   1163.00000       23537.0566       6111.91113       3367.68652       4.41508913    
   1164.00000       23628.3926       6129.22363       3372.69409       4.47876835    
   1165.00000       23719.9961       6146.55713       3377.70288       4.54325962    
   1166.00000       23811.8730       6163.91260       3382.71265       4.60857058    
   1167.00000       23904.0195       6181.28955       3387.72363       4.67471170    
   1168.00000       23996.4375       6198.68799       3392.73560       4.74169064    
   1169.00000       24089.1270       6216.10742       3397.74878       4.80951738    
   1170.00000       24182.0898       6233.54883       3402.76294       4.87820101    
   1171.00000       24275.3262       6251.01123       3407.77832       4.94775105    
   1172.00000       24368.8359       6268.49512       3412.79468       5.01817608    
   1173.00000       24462.6211       6286.00049       3417.81226       5.08948660    
   1174.00000       24556.6797       6303.52734       3422.83081       5.16169167    
   1175.00000       24651.0117       6321.07520       3427.85034       5.23480082    
   1176.00000       24745.6230       6338.64404       3432.87109       5.30882406    
   1177.00000       24840.5078       6356.23486       3437.89307       5.38377094    
   1178.00000       24935.6719       6373.84619       3442.91602       5.45965147    
   1179.00000       25031.1113       6391.47900       3447.93994       5.53647614    
   1180.00000       25126.8281       6409.13330       3452.96509       5.61425400    
   1181.00000       25222.8262       6426.80859       3457.99121       5.69299603    
   1182.00000       25319.1016       6444.50488       3463.01855       5.77271271    
   1183.00000       25415.6562       6462.22217       3468.04688       5.85341358    
   1184.00000       25512.4902       6479.96045       3473.07617       5.93510962    
   1185.00000       25609.6055       6497.72021       3478.10645       6.01781082    
   1186.00000       25707.0020       6515.50098       3483.13794       6.10152864    
   1187.00000       25804.6797       6533.30225       3488.17065       6.18627310    
   1188.00000       25902.6387       6551.12500       3493.20410       6.27205563    
   1189.00000       26000.8828       6568.96875       3498.23877       6.35888624    
   1190.00000       26099.4082       6586.83301       3503.27466       6.44677687    
   1191.00000       26198.2168       6604.71875       3508.31128       6.53573847    
   1192.00000       26297.3105       6622.62500       3513.34912       6.62578154    
   1193.00000       26396.6895       6640.55225       3518.38794       6.71691751    
   1194.00000       26496.3535       6658.50000       3523.42798       6.80915880    
   1195.00000       26596.3027       6676.46924       3528.46875       6.90251541    
   1196.00000       26696.5371       6694.45850       3533.51074       6.99700022    
   1197.00000       26797.0605       6712.46924       3538.55371       7.09262419    
   1198.00000       26897.8711       6730.50049       3543.59790       7.18939877    
   1199.00000       26998.9688       6748.55225       3548.64282       7.28733683    
   1200.00000       27100.3555       6766.62500       3553.68896       7.38644981    
   1201.00000       27202.0312       6784.71826       3558.73608       7.48674965    
   1202.00000       27303.9961       6802.83252       3563.78418       7.58824873    
   1203.00000       27406.2500       6820.96729       3568.83350       7.69095898    
   1204.00000       27508.7969       6839.12256       3573.88354       7.79489326    
   1205.00000       27611.6328       6857.29834       3578.93481       7.90006399    
   1206.00000       27714.7617       6875.49463       3583.98706       8.00648308    
   1207.00000       27818.1816       6893.71191       3589.04028       8.11416435    
   1208.00000       27921.8945       6911.94922       3594.09448       8.22312069    
   1209.00000       28025.9023       6930.20703       3599.14990       8.33336353    
   1210.00000       28130.2031       6948.48584       3604.20605       8.44490623    
   1211.00000       28234.7969       6966.78467       3609.26343       8.55776310    
   1212.00000       28339.6875       6985.10400       3614.32153       8.67194653    
   1213.00000       28444.8730       7003.44385       3619.38086       8.78746986    
   1214.00000       28550.3535       7021.80420       3624.44116       8.90434742    
   1215.00000       28656.1309       7040.18457       3629.50244       9.02259159    
   1216.00000       28762.2051       7058.58545       3634.56470       9.14221573    
   1217.00000       28868.5781       7077.00635       3639.62793       9.26323509    
   1218.00000       28975.2480       7095.44824       3644.69214       9.38566303    
   1219.00000       29082.2168       7113.90967       3649.75732       9.50951290    
   1220.00000       29189.4844       7132.39160       3654.82349       9.63479900    
   1221.00000       29297.0527       7150.89404       3659.89062       9.76153660    
   1222.00000       29404.9219       7169.41650       3664.95874       9.88973904    
   1223.00000       29513.0898       7187.95898       3670.02783       10.0194216    
   1224.00000       29621.5605       7206.52148       3675.09814       10.1505976    
   1225.00000       29730.3320       7225.10449       3680.16919       10.2832823    
   1226.00000       29839.4082       7243.70752       3685.24121       10.4174910    
   1227.00000       29948.7852       7262.33057       3690.31421       10.5532389    
   1228.00000       30058.4668       7280.97363       3695.38818       10.6905394    
   1229.00000       30168.4512       7299.63672       3700.46313       10.8294096    
   1230.00000       30278.7402       7318.31982       3705.53906       10.9698639    
   1231.00000       30389.3359       7337.02295       3710.61597       11.1119175    
   1232.00000       30500.2363       7355.74609       3715.69385       11.2555866    
   1233.00000       30611.4434       7374.48926       3720.77271       11.4008856    
   1234.00000       30722.9570       7393.25195       3725.85229       11.5478315    
   1235.00000       30834.7773       7412.03516       3730.93311       11.6964407    
   1236.00000       30946.9062       7430.83789       3736.01465       11.8467274    
   1237.00000       31059.3438       7449.66016       3741.09741       11.9987097    
   1238.00000       31172.0898       7468.50293       3746.18091       12.1524019    
   1239.00000       31285.1465       7487.36475       3751.26538       12.3078222    
